temperature_K,axis,wavelength_um,n,k
150,b,11.682,3.0768,0.19663015
150,b,11.696,2.9603,0.20201178
150,b,11.71,2.8466,0.21172342
150,b,11.723,2.7342,0.22656495
150,b,11.737,2.6214,0.24777661
150,b,11.751,2.5068,0.27725828
150,b,11.765,2.3887,0.31790996
150,b,11.779,2.2661,0.37410165
150,b,11.792,2.1386,0.45251323
150,b,11.806,2.0088,0.56292494
150,b,11.82,1.8853,0.71821666
150,b,11.834,1.7882,0.93017839
150,b,11.848,1.7494,1.1988001
150,b,11.862,1.8018,1.5046019
150,b,11.876,1.9688,1.8136037
150,b,11.891,2.2659,2.0789056
150,b,11.905,2.6892,2.2291073
150,b,11.919,3.1747,2.1801091
150,b,11.933,3.5837,1.912611
150,b,11.947,3.8056,1.5310128
150,b,11.962,3.8518,1.1671147
150,b,11.976,3.7965,0.87966658
150,b,11.99,3.6996,0.66861843
150,b,12.005,3.5923,0.51619043
150,b,12.019,3.488,0.40516231
150,b,12.034,3.3913,0.32289433
150,b,12.048,3.3035,0.26078623
150,b,12.063,3.224,0.21311828
150,b,12.077,3.1522,0.17603021
150,b,12.092,3.087,0.14686228
150,b,12.107,3.0276,0.12376436
150,b,12.121,2.9732,0.10538632
150,b,12.136,2.9233,0.090723434
150,b,12.151,2.8772,0.078992558
150,b,12.165,2.8346,0.069581553
150,b,12.18,2.7949,0.061998702
150,b,12.195,2.7579,0.055845865
150,b,12.21,2.7234,0.050802041
150,b,12.225,2.6909,0.04661323
150,b,12.24,2.6603,0.043082432
150,b,12.255,2.6315,0.040057648
150,b,12.27,2.6042,0.037426877
150,b,12.285,2.5783,0.035109119
150,b,12.3,2.5536,0.033045375
150,b,12.315,2.5302,0.031191644
150,b,12.33,2.5078,0.029515927
150,b,12.346,2.4864,0.027993376
150,b,12.361,2.4658,0.026603687
150,b,12.376,2.4461,0.025333011
150,b,12.392,2.4272,0.024166504
150,b,12.407,2.4089,0.023092856
150,b,12.422,2.3914,0.022103222
150,b,12.438,2.3744,0.021187761
150,b,12.453,2.3581,0.020339154
150,b,12.469,2.3422,0.019551723
150,b,12.484,2.3269,0.018819146
150,b,12.5,2.312,0.018136745
150,b,12.516,2.2976,0.017499359
150,b,12.531,2.2836,0.016902825
150,b,12.547,2.2701,0.01634447
150,b,12.563,2.2569,0.015821132
150,b,12.579,2.244,0.015328809
150,b,12.594,2.2315,0.014865333
150,b,12.61,2.2193,0.014429041
150,b,12.626,2.2074,0.014016764
150,b,12.642,2.1958,0.013628504
150,b,12.658,2.1845,0.01326026
150,b,12.674,2.1735,0.012912032
150,b,12.69,2.1627,0.01258182
150,b,12.706,2.1521,0.012268624
150,b,12.723,2.1418,0.011971621
150,b,12.739,2.1317,0.011688459
150,b,12.755,2.1218,0.011420313
150,b,12.771,2.1121,0.011163183
150,b,12.788,2.1026,0.01091925
150,b,12.804,2.0932,0.010687153
150,b,12.821,2.0841,0.010464256
150,b,12.837,2.0751,0.010252294
150,b,12.853,2.0663,0.010049448
150,b,12.87,2.0577,0.009855604
150,b,12.887,2.0492,0.0096700789
150,b,12.903,2.0408,0.0094922842
150,b,12.92,2.0326,0.0093221954
150,b,12.937,2.0245,0.0091592252
150,b,12.953,2.0166,0.0090028822
150,b,12.97,2.0088,0.0088530484
150,b,12.987,2.0011,0.0087092334
150,b,13.004,1.9935,0.0085712373
150,b,13.021,1.986,0.0084387599
150,b,13.038,1.9786,0.0083116015
150,b,13.055,1.9714,0.0081893619
150,b,13.072,1.9642,0.0080719413
150,b,13.089,1.9572,0.0079590397
150,b,13.106,1.9502,0.0078505571
150,b,13.123,1.9433,0.0077462935
150,b,13.141,1.9366,0.0076461528
150,b,13.158,1.9299,0.0075496284
150,b,13.175,1.9232,0.0074568232
150,b,13.193,1.9167,0.0073678443
150,b,13.21,1.9102,0.0072819785
150,b,13.228,1.9039,0.0071995415
150,b,13.245,1.8975,0.0071200152
150,b,13.263,1.8913,0.0070438201
150,b,13.28,1.8851,0.0069702335
150,b,13.298,1.879,0.0068996804
150,b,13.316,1.873,0.006831849
150,b,13.333,1.867,0.0067664226
150,b,13.351,1.861,0.0067037333
150,b,13.369,1.8552,0.0066434658
150,b,13.387,1.8494,0.0065855201
150,b,13.405,1.8436,0.0065298961
150,b,13.423,1.8379,0.006476494
150,b,13.441,1.8322,0.0064252137
150,b,13.459,1.8266,0.0063759553
150,b,13.477,1.821,0.0063288187
150,b,13.495,1.8155,0.006283504
150,b,13.514,1.81,0.0062403401
150,b,13.532,1.8046,0.0061988705
150,b,13.55,1.7992,0.0061591229
150,b,13.569,1.7938,0.0061213299
150,b,13.587,1.7885,0.0060850275
150,b,13.605,1.7832,0.0060504471
150,b,13.624,1.778,0.0060176251
150,b,13.643,1.7728,0.0059864277
150,b,13.661,1.7676,0.0059565159
150,b,13.68,1.7624,0.0059283664
150,b,13.699,1.7573,0.0059016416
150,b,13.717,1.7522,0.0058760987
150,b,13.736,1.7472,0.0058522218
150,b,13.755,1.7421,0.0058297697
150,b,13.774,1.7371,0.0058086423
150,b,13.793,1.7321,0.0057888396
150,b,13.812,1.7272,0.0057702616
150,b,13.831,1.7222,0.0057530084
150,b,13.85,1.7173,0.0057370799
150,b,13.87,1.7124,0.0057226293
150,b,13.889,1.7075,0.0057090517
150,b,13.908,1.7027,0.0056966989
150,b,13.928,1.6978,0.0056858281
150,b,13.947,1.693,0.0056758262
150,b,13.966,1.6882,0.0056669491
150,b,13.986,1.6834,0.005659558
150,b,14.006,1.6786,0.0056531944
150,b,14.025,1.6738,0.0056477945
150,b,14.045,1.6691,0.0056436846
150,b,14.065,1.6643,0.0056406023
150,b,14.085,1.6596,0.0056387475
150,b,14.104,1.6549,0.0056375509
150,b,14.124,1.6502,0.0056377498
150,b,14.144,1.6454,0.0056390763
150,b,14.164,1.6407,0.0056413303
150,b,14.184,1.636,0.0056447118
150,b,14.205,1.6314,0.0056493971
150,b,14.225,1.6267,0.0056548352
150,b,14.245,1.622,0.0056613008
150,b,14.265,1.6173,0.0056688939
150,b,14.286,1.6126,0.0056776964
150,b,14.306,1.6079,0.0056872459
150,b,14.327,1.6033,0.0056982076
150,b,14.347,1.5986,0.0057098136
150,b,14.368,1.5939,0.0057228346
150,b,14.388,1.5892,0.005736497
150,b,14.409,1.5846,0.005751577
150,b,14.43,1.5799,0.0057676874
150,b,14.451,1.5752,0.0057849281
150,b,14.472,1.5705,0.005803099
150,b,14.493,1.5658,0.0058224002
150,b,14.514,1.5611,0.0058428316
150,b,14.535,1.5564,0.0058642933
150,b,14.556,1.5516,0.0058867851
150,b,14.577,1.5469,0.0059105071
150,b,14.599,1.5422,0.0059355624
150,b,14.62,1.5374,0.0059614461
150,b,14.641,1.5327,0.0059884599
150,b,14.663,1.5279,0.0060170114
150,b,14.684,1.5231,0.0060463867
150,b,14.706,1.5183,0.0060772026
150,b,14.728,1.5135,0.0061092514
150,b,14.749,1.5086,0.0061422196
150,b,14.771,1.5038,0.0061767326
150,b,14.793,1.4989,0.0062124785
150,b,14.815,1.494,0.0062495571
150,b,14.837,1.4891,0.0062878684
150,b,14.859,1.4842,0.0063275125
150,b,14.881,1.4792,0.0063685892
150,b,14.903,1.4743,0.0064109985
150,b,14.925,1.4693,0.0064547403
150,b,14.948,1.4643,0.0065003416
150,b,14.97,1.4592,0.0065470499
150,b,14.993,1.4541,0.0065955205
150,b,15.015,1.449,0.006645295
150,b,15.038,1.4439,0.0066969348
150,b,15.06,1.4388,0.0067497754
150,b,15.083,1.4336,0.0068046841
150,b,15.106,1.4284,0.0068612279
150,b,15.129,1.4231,0.0069195068
150,b,15.152,1.4178,0.0069795207
150,b,15.175,1.4125,0.0070413696
150,b,15.198,1.4071,0.0071051533
150,b,15.221,1.4017,0.0071708718
150,b,15.244,1.3963,0.007238525
150,b,15.267,1.3908,0.0073081129
150,b,15.291,1.3853,0.0073802849
150,b,15.314,1.3798,0.0074542434
150,b,15.337,1.3742,0.0075304362
150,b,15.361,1.3685,0.0076092176
150,b,15.385,1.3628,0.0076904362
150,b,15.408,1.3571,0.0077737349
150,b,15.432,1.3513,0.0078599263
150,b,15.456,1.3454,0.0079486547
150,b,15.48,1.3395,0.00804022
150,b,15.504,1.3335,0.0081345222
150,b,15.528,1.3275,0.0082317611
150,b,15.552,1.3214,0.0083320366
150,b,15.576,1.3153,0.0084353486
150,b,15.601,1.3091,0.0085423664
150,b,15.625,1.3028,0.0086523526
150,b,15.649,1.2965,0.008765875
150,b,15.674,1.29,0.0088833075
150,b,15.699,1.2836,0.0090046789
150,b,15.723,1.277,0.0091295121
150,b,15.748,1.2704,0.0092588597
150,b,15.773,1.2636,0.0093925458
150,b,15.798,1.2568,0.0095306704
150,b,15.823,1.2499,0.0096735334
150,b,15.848,1.243,0.0098212346
150,b,15.873,1.2359,0.0099740738
150,b,15.898,1.2287,0.010132151
150,b,15.924,1.2215,0.010296355
150,b,15.949,1.2141,0.010466009
150,b,15.974,1.2066,0.010641801
150,b,16.0,1.199,0.010824423
150,b,16.026,1.1913,0.011013886
150,b,16.051,1.1835,0.011210092
150,b,16.077,1.1755,0.011413833
150,b,16.103,1.1675,0.011626214
150,b,16.129,1.1593,0.011846634
150,b,16.155,1.1509,0.012076094
150,b,16.181,1.1424,0.012314593
150,b,16.207,1.1338,0.012563131
150,b,16.234,1.125,0.012822115
150,b,16.26,1.116,0.013092731
150,b,16.287,1.1069,0.013374797
150,b,16.313,1.0976,0.013669491
150,b,16.34,1.0881,0.013977637
150,b,16.367,1.0785,0.014299824
150,b,16.393,1.0686,0.014636634
150,b,16.42,1.0585,0.0149909
150,b,16.447,1.0482,0.015362206
150,b,16.474,1.0376,0.015752552
150,b,16.502,1.0268,0.01616236
150,b,16.529,1.0158,0.016593786
150,b,16.556,1.0045,0.017049252
150,b,16.584,0.99288,0.017529183
150,b,16.611,0.98098,0.018036727
150,b,16.639,0.96877,0.018573739
150,b,16.667,0.95623,0.019142793
150,b,16.694,0.94333,0.019747454
150,b,16.722,0.93005,0.020390588
150,b,16.75,0.91638,0.021075761
150,b,16.779,0.90228,0.021807411
150,b,16.807,0.88773,0.022590665
150,b,16.835,0.87269,0.023429959
150,b,16.863,0.85714,0.024333292
150,b,16.892,0.84102,0.025307106
150,b,16.92,0.8243,0.026361517
150,b,16.949,0.80694,0.027505412
150,b,16.978,0.78886,0.028751347
150,b,17.007,0.77001,0.030115323
150,b,17.036,0.75032,0.031613339
150,b,17.065,0.7297,0.033269394
150,b,17.094,0.70806,0.035108489
150,b,17.123,0.68528,0.037167622
150,b,17.153,0.66123,0.039489249
150,b,17.182,0.63574,0.042132461
150,b,17.212,0.60861,0.045173168
150,b,17.241,0.5796,0.048718457
150,b,17.271,0.54839,0.052920243
150,b,17.301,0.51458,0.058000068
150,b,17.331,0.47766,0.064303932
150,b,17.361,0.43691,0.072398835
150,b,17.391,0.39139,0.083288776
150,b,17.422,0.33991,0.098898222
150,b,17.452,0.28158,0.12319924
150,b,17.483,0.21901,0.16361376
150,b,17.513,0.1652,0.22441786
150,b,17.544,0.13115,0.29313246
150,b,17.575,0.11154,0.3581171
150,b,17.606,0.099568,0.41751177
150,b,17.637,0.091768,0.47227649
150,b,17.668,0.086476,0.52350124
150,b,17.699,0.082861,0.57206603
150,b,17.73,0.080486,0.61861085
150,b,17.762,0.079137,0.66362619
150,b,17.794,0.078725,0.70748156
150,b,17.825,0.079242,0.75049649
150,b,17.857,0.080726,0.79289194
150,b,17.889,0.083231,0.83487743
150,b,17.921,0.086806,0.87662295
150,b,17.953,0.091476,0.9182885
150,b,17.986,0.097234,0.96000458
150,b,18.018,0.10404,1.0019202
150,b,18.051,0.11182,1.0441863
150,b,18.083,0.12049,1.086902
150,b,18.116,0.12998,1.1303183
150,b,18.149,0.14022,1.1746345
150,b,18.182,0.15118,1.2199508
150,b,18.215,0.16288,1.2664671
150,b,18.248,0.17542,1.3145834
150,b,18.282,0.18893,1.3645003
150,b,18.315,0.20363,1.4165167
150,b,18.349,0.21984,1.4709337
150,b,18.382,0.23794,1.5280501
150,b,18.416,0.25847,1.5882671
150,b,18.45,0.28209,1.6520842
150,b,18.484,0.30965,1.7198012
150,b,18.519,0.34227,1.7921188
150,b,18.553,0.38141,1.8695359
150,b,18.587,0.42901,1.9523531
150,b,18.622,0.48766,2.0409708
150,b,18.657,0.56089,2.1354885
150,b,18.692,0.65345,2.2351062
150,b,18.727,0.77168,2.337324
150,b,18.762,0.92359,2.4369417
150,b,18.797,1.1181,2.5230595
150,b,18.832,1.362,2.5761774
150,b,18.868,1.6514,2.5663957
150,b,18.904,1.9601,2.4607141
150,b,18.939,2.2353,2.245732
150,b,18.975,2.4212,1.9496505
150,b,19.011,2.4959,1.6300689
150,b,19.048,2.4774,1.3367879
150,b,19.084,2.3989,1.0919064
150,b,19.12,2.2883,0.89703497
150,b,19.157,2.1629,0.74513403
150,b,19.194,2.0317,0.62779311
150,b,19.231,1.8983,0.5379722
150,b,19.268,1.7632,0.47070132
150,b,19.305,1.6253,0.42348045
150,b,19.342,1.4828,0.39768959
150,b,19.38,1.3348,0.40008927
150,b,19.417,1.1824,0.44118845
150,b,19.455,1.0305,0.53354816
150,b,19.493,0.89672,0.69133788
150,b,19.531,0.81762,0.91532762
150,b,19.569,0.82797,1.1817574
150,b,19.608,0.9554,1.4621776
150,b,19.646,1.2453,1.7062974
150,b,19.685,1.72,1.7707177
150,b,19.724,2.1838,1.481338
150,b,19.763,2.3441,1.0051583
150,b,19.802,2.2606,0.62281865
150,b,19.841,2.0931,0.38589897
150,b,19.881,1.9176,0.25844983
150,b,19.92,1.7601,0.19675016
150,b,19.96,1.624,0.16633102
150,b,20.0,1.505,0.14900188
150,b,20.04,1.3978,0.13815275
150,b,20.08,1.2984,0.13150361
150,b,20.121,1.2038,0.128045
150,b,20.161,1.1115,0.12729586
150,b,20.202,1.0197,0.12918724
150,b,20.243,0.92627,0.13401862
150,b,20.284,0.82906,0.14264999
150,b,20.325,0.7255,0.15692136
150,b,20.367,0.61237,0.18077324
150,b,20.408,0.4869,0.22333459
150,b,20.45,0.35617,0.30315645
150,b,20.492,0.25532,0.42509831
150,b,20.534,0.20009,0.55225015
150,b,20.576,0.17098,0.66581198
150,b,20.619,0.15463,0.76658432
150,b,20.661,0.14524,0.85783612
150,b,20.704,0.1401,0.94215842
150,b,20.747,0.13782,1.0214707
150,b,20.79,0.13761,1.097093
150,b,20.833,0.13901,1.1702152
150,b,20.877,0.14172,1.241538
150,b,20.921,0.14562,1.3120607
150,b,20.964,0.15067,1.3821829
150,b,21.008,0.15691,1.4526056
150,b,21.053,0.16446,1.5239287
150,b,21.097,0.17353,1.5968513
150,b,21.142,0.18442,1.6718744
150,b,21.186,0.19753,1.749797
150,b,21.231,0.21344,1.83132
150,b,21.277,0.2329,1.9173436
150,b,21.322,0.25694,2.0090665
150,b,21.368,0.28704,2.10779
150,b,21.413,0.32526,2.2148129
150,b,21.459,0.37466,2.3322363
150,b,21.505,0.43977,2.4619596
150,b,21.552,0.52762,2.6061834
150,b,21.598,0.64927,2.7661066
150,b,21.645,0.82236,2.9401303
150,b,21.692,1.0742,3.116854
150,b,21.739,1.4412,3.2599776
150,b,21.786,1.9444,3.2807012
150,b,21.834,2.5081,3.0450252
150,b,21.882,2.9114,2.5277491
150,b,21.93,3.0095,1.929973
150,b,21.978,2.8855,1.4404969
150,b,22.026,2.6707,1.0942207
150,b,22.075,2.4364,0.85820489
150,b,22.124,2.2084,0.69638905
150,b,22.173,1.9928,0.58402314
150,b,22.222,1.7883,0.50587718
150,b,22.272,1.5914,0.45314163
150,b,22.321,1.3972,0.42141553
150,b,22.371,1.2007,0.41008984
150,b,22.422,0.9964,0.42338457
150,b,22.472,0.78135,0.47406874
150,b,22.523,0.56992,0.58503332
150,b,22.573,0.40801,0.75421733
150,b,22.624,0.31172,0.93335175
150,b,22.676,0.2564,1.0966366
150,b,22.727,0.22288,1.2428608
150,b,22.779,0.20168,1.3761855
150,b,22.831,0.18813,1.50011
150,b,22.883,0.17974,1.6177345
150,b,22.936,0.17518,1.7312593
150,b,22.989,0.17369,1.8426841
150,b,23.041,0.17495,1.9538083
150,b,23.095,0.17886,2.0663333
150,b,23.148,0.18559,2.1816578
150,b,23.202,0.19553,2.3018826
150,b,23.256,0.20937,2.4289073
150,b,23.31,0.22823,2.5654319
150,b,23.364,0.25386,2.7146564
150,b,23.419,0.28912,2.8810813
150,b,23.474,0.33873,3.070706
150,b,23.529,0.41104,3.2922307
150,b,23.585,0.52169,3.5584556
150,b,23.641,0.70261,3.8869805
150,b,23.697,1.025,4.2964052
150,b,23.753,1.6567,4.7613298
150,b,23.81,2.8886,4.9509547
150,b,23.866,4.2574,3.9262791
150,b,23.923,4.3206,2.3741037
150,b,23.981,3.7267,1.4860287
150,b,24.038,3.1179,1.0603531
150,b,24.096,2.5843,0.85626778
150,b,24.155,2.1042,0.77481276
150,b,24.213,1.6481,0.78930718
150,b,24.272,1.2072,0.92048188
150,b,24.331,0.84314,1.1956764
150,b,24.39,0.62901,1.5354008
150,b,24.45,0.52346,1.8566255
150,b,24.51,0.47543,2.15045
150,b,24.57,0.4614,2.4283744
150,b,24.631,0.47226,2.702299
150,b,24.691,0.50603,2.9834231
150,b,24.752,0.56574,3.2828474
150,b,24.814,0.65993,3.613172
150,b,24.876,0.80605,3.9900963
150,b,24.938,1.0387,4.4326206
150,b,25.0,1.4295,4.9579446
150,b,25.063,2.1298,5.5460689
150,b,25.126,3.4048,5.965393
150,b,25.189,5.1761,5.4157169
150,b,25.253,6.0709,3.708641
150,b,25.316,5.7965,2.2848646
150,b,25.381,5.2307,1.4866887
150,b,25.445,4.7077,1.0466123
150,b,25.51,4.2713,0.78705603
150,b,25.575,3.908,0.6231696
150,b,25.641,3.5996,0.51401335
150,b,25.707,3.3313,0.4384269
150,b,25.773,3.0922,0.38478026
150,b,25.84,2.8741,0.34632377
150,b,25.907,2.6709,0.31900709
150,b,25.974,2.4776,0.3004102
150,b,26.042,2.2899,0.28915345
150,b,26.11,2.1038,0.2846965
150,b,26.178,1.9153,0.28727934
150,b,26.247,1.7199,0.29819231
150,b,26.316,1.5122,0.32050506
150,b,26.385,1.2849,0.3611376
150,b,26.455,1.0302,0.43666025
150,b,26.525,0.75438,0.58518269
150,b,26.596,0.52613,0.83397522
150,b,26.667,0.39853,1.1089275
150,b,26.738,0.33171,1.3586496
150,b,26.81,0.29369,1.5832718
150,b,26.882,0.27097,1.7903937
150,b,26.954,0.25763,1.9861154
150,b,27.027,0.25077,2.1751372
150,b,27.1,0.24891,2.3610587
150,b,27.174,0.25129,2.5470803
150,b,27.248,0.25761,2.7358017
150,b,27.322,0.2679,2.9299228
150,b,27.397,0.2825,3.132444
150,b,27.473,0.30205,3.3463652
150,b,27.548,0.3276,3.5755858
150,b,27.624,0.36076,3.8245065
150,b,27.701,0.40396,4.0991273
150,b,27.778,0.46097,4.4070477
150,b,27.855,0.53779,4.7590679
150,b,27.933,0.64445,5.1700882
150,b,28.011,0.79867,5.6623081
150,b,28.09,1.0342,6.2688281
150,b,28.169,1.4219,7.0398478
150,b,28.249,2.1276,8.0404674
150,b,28.329,3.5789,9.2596868
150,b,28.409,6.6358,9.874406
150,b,28.49,9.9252,7.2755251
150,b,28.571,9.8596,3.902044
150,b,28.653,8.7199,2.2200628
150,b,28.736,7.7379,1.4246815
150,b,28.818,6.9908,1.0006998
150,b,28.902,6.4163,0.74907821
150,b,28.986,5.9617,0.58715636
150,b,29.07,5.5915,0.47646423
150,b,29.155,5.2826,0.39725202
150,b,29.24,5.0194,0.33848954
150,b,29.326,4.791,0.29363698
150,b,29.412,4.5899,0.25863413
150,b,29.499,4.4103,0.2308012
150,b,29.586,4.248,0.20833798
150,b,29.674,4.0998,0.19000466
150,b,29.762,3.963,0.17491105
150,b,29.851,3.8357,0.16238733
150,b,29.94,3.7162,0.15197333
150,b,30.03,3.603,0.14330921
150,b,30.12,3.4951,0.13611479
150,b,30.211,3.3914,0.13019026
150,b,30.303,3.291,0.12537559
150,b,30.395,3.193,0.12156063
150,b,30.488,3.0968,0.11866552
150,b,30.581,3.0017,0.11664012
150,b,30.675,2.9068,0.11545458
150,b,30.769,2.8116,0.11510873
150,b,30.864,2.7152,0.11563273
150,b,30.96,2.6169,0.11709657
150,b,31.056,2.5158,0.11959011
150,b,31.153,2.4109,0.12327349
150,b,31.25,2.3009,0.12836656
150,b,31.348,2.1845,0.13519946
150,b,31.447,2.0597,0.14428218
150,b,31.546,1.9241,0.15639459
150,b,31.646,1.7744,0.17282682
150,b,31.746,1.6058,0.19590875
150,b,31.847,1.4109,0.23025049
150,b,31.949,1.178,0.28668203
150,b,32.051,0.8916,0.39644326
150,b,32.154,0.58117,0.6415843
150,b,32.258,0.39853,0.99797513
150,b,32.362,0.32284,1.3281557
150,b,32.468,0.28748,1.6235661
150,b,32.573,0.27018,1.8988761
150,b,32.68,0.2632,2.164586
150,b,32.787,0.26343,2.4280955
150,b,32.895,0.26964,2.6956049
150,b,33.003,0.28158,2.9725139
150,b,33.113,0.29973,3.2645228
150,b,33.223,0.32526,3.5782314
150,b,33.333,0.36023,3.9217397
150,b,33.445,0.40808,4.3054478
150,b,33.557,0.47457,4.7443556
150,b,33.67,0.56974,5.2598632
150,b,33.784,0.71229,5.8852705
150,b,33.898,0.94055,6.6754776
150,b,34.014,1.3437,7.7259844
150,b,34.13,2.1695,9.203991
150,b,34.247,4.2713,11.258397
150,b,34.364,9.8861,11.672403
150,b,34.483,12.634,5.729809
150,b,34.602,10.793,2.5564145
150,b,34.722,9.2615,1.4240197
150,b,34.843,8.2206,0.91957463
150,b,34.965,7.4799,0.65159933
150,b,35.088,6.9226,0.49177376
150,b,35.211,6.4821,0.3893779
150,b,35.336,6.1178,0.3229718
150,b,35.461,5.8005,0.2833754
150,b,35.587,5.5014,0.26994874
150,b,35.714,5.1737,0.3118818
150,b,35.842,4.739,0.6584646
150,b,35.971,5.8158,1.2567571
150,b,36.101,5.6271,0.30896938
150,b,36.232,5.309,0.15902136
150,b,36.364,5.1075,0.11923307
150,b,36.496,4.9584,0.10223749
150,b,36.63,4.8376,0.091013647
150,b,36.765,4.7347,0.082389526
150,b,36.9,4.6443,0.075374123
150,b,37.037,4.5635,0.069479448
150,b,37.175,4.4904,0.064423495
150,b,37.313,4.4236,0.060024266
150,b,37.453,4.362,0.056155757
150,b,37.594,4.3051,0.05272397
150,b,37.736,4.2521,0.049660905
150,b,37.879,4.2026,0.046908561
150,b,38.023,4.1562,0.04442494
150,b,38.168,4.1125,0.042172041
150,b,38.314,4.0714,0.040121866
150,b,38.462,4.0325,0.038248398
150,b,38.61,3.9956,0.03653167
150,b,38.76,3.9606,0.034953647
150,b,38.911,3.9273,0.033498348
150,b,39.062,3.8956,0.032153798
150,b,39.216,3.8653,0.030907926
150,b,39.37,3.8364,0.029751805
150,b,39.526,3.8087,0.028676384
150,b,39.683,3.7821,0.02767269
150,b,39.841,3.7567,0.026736726
150,b,40.0,3.7322,0.025861492
150,b,40.161,3.7087,0.025040957
150,b,40.323,3.686,0.024271153
150,b,40.486,3.6642,0.023548083
150,b,40.65,3.6431,0.02286775
150,b,40.816,3.6227,0.022228115
150,b,40.984,3.6031,0.021624176
150,b,41.152,3.5841,0.021054018
150,b,41.322,3.5657,0.02051556
150,b,41.494,3.5479,0.020006799
150,b,41.667,3.5306,0.019524782
150,b,41.841,3.5139,0.019068512
150,b,42.017,3.4976,0.018635942
150,b,42.194,3.4819,0.018225122
150,b,42.373,3.4665,0.017835005
150,b,42.553,3.4516,0.017465642
150,b,42.735,3.4371,0.017113284
150,b,42.918,3.423,0.016778484
150,b,43.103,3.4093,0.016459791
150,b,43.29,3.3959,0.016156306
150,b,43.478,3.3829,0.015867087
150,b,43.668,3.3702,0.015591379
150,b,43.86,3.3578,0.015328382
150,b,44.053,3.3457,0.01507726
150,b,44.248,3.3339,0.014837553
150,b,44.444,3.3224,0.014608526
150,b,44.643,3.3111,0.014389457
150,b,44.843,3.3001,0.014179872
150,b,45.045,3.2894,0.013979413
150,b,45.249,3.2788,0.013787279
150,b,45.455,3.2685,0.013603174
150,b,45.662,3.2585,0.013426767
150,b,45.872,3.2486,0.013257327
150,b,46.083,3.2389,0.01309479
150,b,46.296,3.2295,0.012938493
150,b,46.512,3.2202,0.01278827
150,b,46.729,3.2111,0.01264366
150,b,46.948,3.2022,0.012504499
150,b,47.17,3.1934,0.012370319
150,b,47.393,3.1849,0.012240862
150,b,47.619,3.1764,0.012115993
150,b,47.847,3.1682,0.011995284
150,b,48.077,3.1601,0.011878538
150,b,48.309,3.1521,0.01176556
150,b,48.544,3.1443,0.011656181
150,b,48.78,3.1366,0.011550148
150,b,49.02,3.129,0.011447148
150,b,49.261,3.1216,0.011347302
150,b,49.505,3.1142,0.011250069
150,b,49.751,3.107,0.011155625
150,b,50.0,3.1,0.011063601
150,b,50.251,3.093,0.010973973
150,b,50.505,3.0861,0.010886574
150,b,50.761,3.0793,0.010801279
150,b,51.02,3.0727,0.010718021
150,b,51.282,3.0661,0.010636601
150,b,51.546,3.0596,0.010557
150,b,51.813,3.0532,0.010479147
150,b,52.083,3.0469,0.010402947
150,b,52.356,3.0407,0.010328304
150,b,52.632,3.0346,0.010255222
150,b,52.91,3.0285,0.010183582
150,b,53.191,3.0225,0.010113412
150,b,53.476,3.0166,0.010044544
150,b,53.763,3.0107,0.0099771317
150,b,54.054,3.0049,0.00991093
150,b,54.348,2.9992,0.0098461195
150,b,54.645,2.9935,0.0097826052
150,b,54.945,2.9879,0.0097203924
150,b,55.249,2.9823,0.0096595116
150,b,55.556,2.9767,0.0096000431
150,b,55.866,2.9712,0.0095418925
150,b,56.18,2.9657,0.0094851906
150,b,56.497,2.9602,0.0094300178
150,b,56.818,2.9548,0.0093764055
150,b,57.143,2.9493,0.0093244598
150,b,57.471,2.9439,0.0092743607
150,b,57.803,2.9385,0.0092262404
150,b,58.14,2.933,0.0091801319
150,b,58.48,2.9276,0.0091363883
150,b,58.824,2.9221,0.0090954428
150,b,59.172,2.9165,0.0090574017
150,b,59.524,2.9109,0.0090227717
150,b,59.88,2.9053,0.0089921594
150,b,60.241,2.8995,0.0089659998
150,b,60.606,2.8936,0.0089453717
150,b,60.976,2.8876,0.0089312111
150,b,61.35,2.8813,0.0089248961
150,b,61.728,2.8749,0.0089281334
150,b,62.112,2.8682,0.0089431903
150,b,62.5,2.8611,0.0089732144
150,b,62.893,2.8536,0.0090224435
150,b,63.291,2.8456,0.0090965855
150,b,63.694,2.8369,0.0092039482
150,b,64.103,2.8273,0.0093565719
150,b,64.516,2.8166,0.0095728002
150,b,64.935,2.8044,0.0098808062
150,b,65.359,2.7901,0.010327065
150,b,65.789,2.7729,0.01099142
150,b,66.225,2.7513,0.012021278
150,b,66.667,2.7229,0.013714151
150,b,67.114,2.6829,0.01675241
150,b,67.568,2.6214,0.024936237
150,b,68.027,2.5149,0.059841968
150,b,68.493,2.2777,0.18004349
150,b,68.966,1.8947,1.2600638
150,b,69.444,3.8897,0.60351404
150,b,69.93,3.375,0.082859045
150,b,70.423,3.1822,0.031567872
150,b,70.922,3.0912,0.019925597
150,b,71.429,3.038,0.01495321
150,b,71.942,3.0027,0.01235834
150,b,72.464,2.9771,0.01082382
150,b,72.993,2.9576,0.0098329793
150,b,73.529,2.942,0.0091492287
150,b,74.074,2.9291,0.0086519636
150,b,74.627,2.9182,0.0082744536
150,b,75.188,2.9088,0.0079775101
150,b,75.758,2.9004,0.0077365891
150,b,76.336,2.893,0.007535858
150,b,76.923,2.8863,0.0073647738
150,b,77.519,2.8801,0.007215949
150,b,78.125,2.8745,0.007084243
150,b,78.74,2.8692,0.0069659223
