T_M,s,Q_pr
4100.0,4.5793129238462956e-05,0.4507084125641071
4100.0,6.712439028853553e-05,0.44345250213377035
4100.0,9.839213538224856e-05,0.43865637463166113
4100.0,0.0001442249570307409,0.4357432562973046
4100.0,0.00021140752916591187,0.43372751725714487
4100.0,0.00030988494854264186,0.43251295034604903
4100.0,0.0004542349163823433,0.4325412729041044
4100.0,0.0006658256886345107,0.44714274963646555
4100.0,0.000975979238180055,0.525382690280331
4100.0,0.0014306078747306974,0.6706117943702145
4100.0,0.0020970106854505707,0.8226822422994859
4100.0,0.0030738358795359385,0.9247697986199531
4100.0,0.004505683771607652,0.9768717398801163
4100.0,0.006604512096720485,0.9972368485630456
4100.0,0.009681012305078729,0.9996988498769016
4100.0,0.014190601497667654,0.9998864529125816
4100.0,0.02080083823051906,0.9999688720727754
4100.0,0.030490241809928712,0.9999950996517198
4100.0,0.04469314338803587,0.9999986157474307
4100.0,0.06551201129710572,0.9999993832846117
4100.0,0.09602868133327577,0.999999770086898
4100.0,0.14076056368941353,0.9999999221624327
4100.0,0.2063293592608744,0.9999999746375995
4100.0,0.3024412760021134,0.9999999920567189
4100.0,0.4433238476456204,0.999999997564849
4100.0,0.6498320483542196,0.9999999992325694
4100.0,0.9525354733585204,0.9999999998040421
4100.0,1.396243583714055,0.9999999999716005
4100.0,2.046638891241483,1.0
4100.0,3.0,1.0
4400.0,1e-06,1.0276593930623306
4400.0,1.465817938297957e-06,0.878718625851332
4400.0,2.148622228236069e-06,0.756867830298004
4400.0,3.149489004774151e-06,0.6661618834975606
4400.0,4.61657747967013e-06,0.5967446034618105
4400.0,6.767062083242849e-06,0.5506772046290132
4400.0,9.919280991193291e-06,0.5160470954245358
4400.0,1.4539860011909036e-05,0.4897813139459665
4400.0,2.1312787625797413e-05,0.47179918073259564
4400.0,3.1240666417028575e-05,0.45919500722432205
4400.0,4.5793129238462956e-05,0.449537488755543
4400.0,6.712439028853553e-05,0.4425983183353871
4400.0,9.839213538224856e-05,0.43798348189531483
4400.0,0.0001442249570307409,0.43513118661524625
4400.0,0.00021140752916591187,0.4331053607908554
4400.0,0.00030988494854264186,0.4318844567069783
4400.0,0.0004542349163823433,0.4326721722700559
4400.0,0.0006658256886345107,0.4541061423185074
4400.0,0.000975979238180055,0.5476689147693061
4400.0,0.0014306078747306974,0.6992345369486581
4400.0,0.0020970106854505707,0.8440247894937097
4400.0,0.0030738358795359385,0.935534577520367
4400.0,0.004505683771607652,0.9805079639981764
4400.0,0.006604512096720485,0.9976997314753733
4400.0,0.009681012305078729,0.9997524738491754
4400.0,0.014190601497667654,0.9999070812839477
4400.0,0.02080083823051906,0.9999746222348128
4400.0,0.030490241809928712,0.9999960150278259
4400.0,0.04469314338803587,0.9999988765455757
4400.0,0.06551201129710572,0.999999499958659
4400.0,0.09602868133327577,0.9999998137029276
4400.0,0.14076056368941353,0.9999999369581017
4400.0,0.2063293592608744,0.9999999794652246
4400.0,0.3024412760021134,0.9999999935701316
4400.0,0.4433238476456204,0.9999999980291097
4400.0,0.6498320483542196,0.9999999993789388
4400.0,0.9525354733585204,0.9999999998414267
4400.0,1.396243583714055,0.9999999999770193
4400.0,2.046638891241483,1.0
4400.0,3.0,1.0
4700.0,1e-06,1.0034862062803613
4700.0,1.465817938297957e-06,0.8568016929352359
4700.0,2.148622228236069e-06,0.7406206012201052
4700.0,3.149489004774151e-06,0.6547773520009614
4700.0,4.61657747967013e-06,0.5885675266000059
4700.0,6.767062083242849e-06,0.5450127898451224
4700.0,9.919280991193291e-06,0.5119628573911702
4700.0,1.4539860011909036e-05,0.48703140809124906
4700.0,2.1312787625797413e-05,0.4698989160103694
4700.0,3.1240666417028575e-05,0.4579437928566626
4700.0,4.5793129238462956e-05,0.4486693624888539
4700.0,6.712439028853553e-05,0.44203095406901494
4700.0,9.839213538224856e-05,0.43759579121600317
4700.0,0.0001442249570307409,0.4348163609630004
4700.0,0.00021140752916591187,0.43279785621175926
4700.0,0.00030988494854264186,0.4316016033784337
4700.0,0.0004542349163823433,0.43357634231449343
4700.0,0.0006658256886345107,0.463057530479309
4700.0,0.000975979238180055,0.5708035391731433
4700.0,0.0014306078747306974,0.7257255634809874
4700.0,0.0020970106854505707,0.8624035796694596
4700.0,0.0030738358795359385,0.9444133982210595
4700.0,0.004505683771607652,0.9834325052038709
4700.0,0.006604512096720485,0.9980654652934735
4700.0,0.009681012305078729,0.9997941095416797
4700.0,0.014190601497667654,0.999923005369871
4700.0,0.02080083823051906,0.9999790395785884
4700.0,0.030490241809928712,0.9999967159363655
4700.0,0.04469314338803587,0.9999990757389805
4700.0,0.06551201129710572,0.9999995889638538
4700.0,0.09602868133327577,0.9999998469486608
4700.0,0.14076056368941353,0.9999999482292992
4700.0,0.2063293592608744,0.9999999831413702
4700.0,0.3024412760021134,0.9999999947222425
4700.0,0.4433238476456204,0.9999999983824691
4700.0,0.6498320483542196,0.9999999994903306
4700.0,0.9525354733585204,0.9999999998698754
4700.0,1.396243583714055,0.9999999999811428
4700.0,2.046638891241483,1.0
4700.0,3.0,1.0
5000.0,1e-06,0.9806132536810849
5000.0,1.465817938297957e-06,0.8370595822785988
5000.0,2.148622228236069e-06,0.7262176961841927
5000.0,3.149489004774151e-06,0.6447879438302598
5000.0,4.61657747967013e-06,0.5814171847544994
5000.0,6.767062083242849e-06,0.5401161110939676
5000.0,9.919280991193291e-06,0.5084642751006916
5000.0,1.4539860011909036e-05,0.4847280538542013
5000.0,2.1312787625797413e-05,0.46835397528364725
5000.0,3.1240666417028575e-05,0.45698819711452127
5000.0,4.5793129238462956e-05,0.44806505822316184
5000.0,6.712439028853553e-05,0.4417105739493376
5000.0,9.839213538224856e-05,0.43744949089526985
5000.0,0.0001442249570307409,0.43475023341879204
5000.0,0.00021140752916591187,0.4327511387038627
5000.0,0.00030988494854264186,0.4316150047866812
5000.0,0.0004542349163823433,0.43528799257992723
5000.0,0.0006658256886345107,0.4737819976255476
5000.0,0.000975979238180055,0.5941703947679877
5000.0,0.0014306078747306974,0.7499911318954824
5000.0,0.0020970106854505707,0.8782311072691725
5000.0,0.0030738358795359385,0.9517829257678218
5000.0,0.004505683771607652,0.985808140624385
5000.0,0.006604512096720485,0.9983580714599105
5000.0,0.009681012305078729,0.9998269223367546
5000.0,0.014190601497667654,0.9999354920374006
5000.0,0.02080083823051906,0.9999824887839914
5000.0,0.030490241809928712,0.999997261672562
5000.0,0.04469314338803587,0.9999992304936192
5000.0,0.06551201129710572,0.9999996580389271
5000.0,0.09602868133327577,0.9999998727317354
5000.0,0.14076056368941353,0.9999999569659778
5000.0,0.2063293592608744,0.9999999859898604
5000.0,0.3024412760021134,0.9999999956147452
5000.0,0.4433238476456204,0.9999999986561597
5000.0,0.6498320483542196,0.9999999995765991
5000.0,0.9525354733585204,0.9999999998919061
5000.0,1.396243583714055,0.9999999999843358
5000.0,2.046638891241483,1.0
5000.0,3.0,1.0
5300.0,1e-06,0.9591707167343905
5300.0,1.465817938297957e-06,0.819260560183394
5300.0,2.148622228236069e-06,0.7133993423526308
5300.0,3.149489004774151e-06,0.6359924604698631
5300.0,4.61657747967013e-06,0.5751433531375065
5300.0,6.767062083242849e-06,0.5358764019078208
5300.0,9.919280991193291e-06,0.5054790281960253
5300.0,1.4539860011909036e-05,0.4828171538753674
5300.0,2.1312787625797413e-05,0.46712650922173066
5300.0,3.1240666417028575e-05,0.45629712647746445
5300.0,4.5793129238462956e-05,0.4476977514174262
5300.0,6.712439028853553e-05,0.44161048232888667
5300.0,9.839213538224856e-05,0.4375159542331865
5300.0,0.0001442249570307409,0.4349012739445146
5300.0,0.00021140752916591187,0.4329305679501685
5300.0,0.00030988494854264186,0.43189949818697015
5300.0,0.0004542349163823433,0.43784607771548734
5300.0,0.0006658256886345107,0.4860293280335231
5300.0,0.000975979238180055,0.6172985632781804
5300.0,0.0014306078747306974,0.7720637609267641
5300.0,0.0020970106854505707,0.8918801143329206
5300.0,0.0030738358795359385,0.9579387530321288
5300.0,0.004505683771607652,0.9877558736405897
5300.0,0.006604512096720485,0.9985948362245163
5300.0,0.009681012305078729,0.9998531271197127
5300.0,0.014190601497667654,0.9999454202004654
5300.0,0.02080083823051906,0.9999852211022308
5300.0,0.030490241809928712,0.9999976929017902
5300.0,0.04469314338803587,0.9999993525414849
5300.0,0.06551201129710572,0.9999997124641142
5300.0,0.09602868133327577,0.9999998930339
5300.0,0.14076056368941353,0.9999999638423235
5300.0,0.2063293592608744,0.9999999882311086
5300.0,0.3024412760021134,0.999999996316831
5300.0,0.4433238476456204,0.9999999988714265
5300.0,0.6498320483542196,0.9999999996444457
5300.0,0.9525354733585204,0.9999999999092314
5300.0,1.396243583714055,0.9999999999868469
5300.0,2.046638891241483,1.0
5300.0,3.0,1.0
5600.0,1e-06,0.9391939144295767
5600.0,1.465817938297957e-06,0.8031942875145456
5600.0,2.148622228236069e-06,0.7019551168860847
5600.0,3.149489004774151e-06,0.6282312068919207
5600.0,4.61657747967013e-06,0.5696297120825391
5600.0,6.767062083242849e-06,0.532207839231785
5600.0,9.919280991193291e-06,0.5029508841979163
5600.0,1.4539860011909036e-05,0.48125799393105245
5600.0,2.1312787625797413e-05,0.46618875232898205
5600.0,3.1240666417028575e-05,0.4558486743535005
5600.0,4.5793129238462956e-05,0.4475495003239261
5600.0,6.712439028853553e-05,0.4417134357408861
5600.0,9.839213538224856e-05,0.43777730419204564
5600.0,0.0001442249570307409,0.4352498926620238
5600.0,0.00021140752916591187,0.43331488235218507
5600.0,0.00030988494854264186,0.43244722028905086
5600.0,0.0004542349163823433,0.4412807749569746
5600.0,0.0006658256886345107,0.49953268717260524
5600.0,0.000975979238180055,0.6398435168007551
5600.0,0.0014306078747306974,0.7920496521342122
5600.0,0.0020970106854505707,0.9036763087590514
5600.0,0.0030738358795359385,0.9631130517662296
5600.0,0.004505683771607652,0.9893666127379706
5600.0,0.006604512096720485,0.9987883972249377
5600.0,0.009681012305078729,0.9998743047165104
5600.0,0.014190601497667654,0.999953412527659
5600.0,0.02080083823051906,0.9999874134572102
5600.0,0.030490241809928712,0.9999980381448917
5600.0,0.04469314338803587,0.9999994500859456
5600.0,0.06551201129710572,0.9999997559261442
5600.0,0.09602868133327577,0.9999999092375063
5600.0,0.14076056368941353,0.9999999693282825
5600.0,0.2063293592608744,0.9999999900186816
5600.0,0.3024412760021134,0.9999999968766916
5600.0,0.4433238476456204,0.9999999990430632
5600.0,0.6498320483542196,0.9999999996985368
5600.0,0.9525354733585204,0.9999999999230431
5600.0,1.396243583714055,0.9999999999888484
5600.0,2.046638891241483,1.0
5600.0,3.0,1.0
5900.0,1e-06,0.9206626675056166
5900.0,1.465817938297957e-06,0.7886754778412067
5900.0,2.148622228236069e-06,0.6917144224051771
5900.0,3.149489004774151e-06,0.6213763759968285
5900.0,4.61657747967013e-06,0.5647859963338583
5900.0,6.767062083242849e-06,0.5290442468816027
5900.0,9.919280991193291e-06,0.5008362829685926
5900.0,1.4539860011909036e-05,0.4800203265138525
5900.0,2.1312787625797413e-05,0.4655207478492893
5900.0,3.1240666417028575e-05,0.45562803520901646
5900.0,4.5793129238462956e-05,0.44760909466049364
5900.0,6.712439028853553e-05,0.44200923980852586
5900.0,9.839213538224856e-05,0.4382235187363446
5900.0,0.0001442249570307409,0.4357851356116532
5900.0,0.00021140752916591187,0.4338923857766672
5900.0,0.00030988494854264186,0.4332624950018895
5900.0,0.0004542349163823433,0.4456058303238665
5900.0,0.0006658256886345107,0.5140251509332542
5900.0,0.000975979238180055,0.6615652989735882
5900.0,0.0014306078747306974,0.8100939457267865
5900.0,0.0020970106854505707,0.9138989165866302
5900.0,0.0030738358795359385,0.9674887748874608
5900.0,0.004505683771607652,0.9907093784097698
5900.0,0.006604512096720485,0.9989481290348925
5900.0,0.009681012305078729,0.9998916036296215
5900.0,0.014190601497667654,0.9999599184676012
5900.0,0.02080083823051906,0.9999891928753689
5900.0,0.030490241809928712,0.9999983178067917
5900.0,0.04469314338803587,0.9999995289802945
5900.0,0.06551201129710572,0.9999997910521925
5900.0,0.09602868133327577,0.9999999223267827
5900.0,0.14076056368941353,0.999999973758249
5900.0,0.2063293592608744,0.9999999914618046
5900.0,0.3024412760021134,0.9999999973285942
5900.0,0.4433238476456204,0.9999999991815872
5900.0,0.6498320483542196,0.9999999997421892
5900.0,0.9525354733585204,0.9999999999341891
5900.0,1.396243583714055,0.9999999999904637
5900.0,2.046638891241483,1.0
5900.0,3.0,1.0
6200.0,1e-06,0.9035260349861656
6200.0,1.465817938297957e-06,0.7755437675534003
6200.0,2.148622228236069e-06,0.682538739941539
6200.0,3.149489004774151e-06,0.6153250650088624
6200.0,4.61657747967013e-06,0.5605421102277484
6200.0,6.767062083242849e-06,0.5263350106687366
6200.0,9.919280991193291e-06,0.49910179773624624
6200.0,1.4539860011909036e-05,0.47908221435680926
6200.0,2.1312787625797413e-05,0.46510872833279715
6200.0,3.1240666417028575e-05,0.4556260199703586
6200.0,4.5793129238462956e-05,0.44787054358537753
6200.0,6.712439028853553e-05,0.44249308038671603
6200.0,9.839213538224856e-05,0.4388504319391257
6200.0,0.0001442249570307409,0.4365024106113234
6200.0,0.00021140752916591187,0.4346583301657111
6200.0,0.00030988494854264186,0.43435776803358367
6200.0,0.0004542349163823433,0.4508153911272861
6200.0,0.0006658256886345107,0.5292522972927425
6200.0,0.000975979238180055,0.6823072638798071
6200.0,0.0014306078747306974,0.8263584540224455
6200.0,0.0020970106854505707,0.9227847096185667
6200.0,0.0030738358795359385,0.9712107586171379
6200.0,0.004505683771607652,0.991837110451223
6200.0,0.006604512096720485,0.9990810795076819
6200.0,0.009681012305078729,0.999905871734393
6200.0,0.014190601497667654,0.9999652679212098
6200.0,0.02080083823051906,0.9999906521560473
6200.0,0.030490241809928712,0.9999985467476038
6200.0,0.04469314338803587,0.9999995934770868
6200.0,0.06551201129710572,0.9999998197487673
6200.0,0.09602868133327577,0.9999999330154279
6200.0,0.14076056368941353,0.9999999773745699
6200.0,0.2063293592608744,0.9999999926396069
6200.0,0.3024412760021134,0.999999997697356
6200.0,0.4433238476456204,0.9999999992946136
6200.0,0.6498320483542196,0.9999999997778045
6200.0,0.9525354733585204,0.9999999999432823
6200.0,1.396243583714055,0.9999999999917816
6200.0,2.046638891241483,1.0
6200.0,3.0,1.0
